chr	geneID	start	end
chr4	ENSG00000205097.6	190014351	190037257
chr4	ENSG00000250053.1	190027916	190048399
chr4	ENSG00000214273.4	190031342	190053414
chr4	ENSG00000249003.1	190047902	190073005
chr4	ENSG00000281591.1	190054502	190077864
chr4	ENSG00000281720.1	190057935	190079209
chr4	ENSG00000281652.1	190061232	190082506
chr4	ENSG00000281058.1	190064525	190085799
chr4	ENSG00000280799.1	190067818	190089092
chr4	ENSG00000258834.4	190071118	190092386
chr4	ENSG00000280757.1	190074412	190095686
chr4	ENSG00000281627.1	190077705	190098979
chr4	ENSG00000280457.1	190081005	190102279
chr4	ENSG00000260596.5	190163774	190195942
chr4	ENSG00000261914.2	190185727	190206190
chr5	ENSG00000250020.1	48198	68915
chr5	ENSG00000153404.14	82151	199972
chr5	ENSG00000199540.1	134087	154197
chr5	ENSG00000185028.3	181511	205353
chr5	ENSG00000261434.1	185778	206341
chr5	ENSG00000164366.3	186871	228215
chr5	ENSG00000073578.16	208241	266700
chr5	ENSG00000248925.1	259858	281516
chr5	ENSG00000249915.7	261621	324974
chr5	ENSG00000250848.1	278833	300321
chr5	ENSG00000063438.16	294176	448291
chr5	ENSG00000214278.4	393731	414546
chr5	ENSG00000250645.1	408703	429109
chr5	ENSG00000221990.4	431498	453157
chr5	ENSG00000180104.15	433161	479987
chr5	ENSG00000188242.4	456124	483098
chr5	ENSG00000225138.7	463236	490665
chr5	ENSG00000066230.10	464883	534332
chr5	ENSG00000250385.1	514705	536594
chr5	ENSG00000264233.1	525840	545882
chr5	ENSG00000249650.1	592620	622210
chr5	ENSG00000112877.7	602272	677168
chr5	ENSG00000171368.11	649862	703395
chr5	ENSG00000271781.1	665826	686616
chr5	ENSG00000206077.10	700360	776952
chr5	ENSG00000249908.2	757382	778930
chr5	ENSG00000188818.12	785606	860986
chr5	ENSG00000247872.2	806346	827001
chr5	ENSG00000028310.17	853741	902642
chr5	ENSG00000071539.13	882825	929357
chr5	ENSG00000248949.1	936315	966520
chr5	ENSG00000250173.1	969365	991300
chr5	ENSG00000215246.5	977180	1007308
chr5	ENSG00000272347.1	995039	1016623
chr5	ENSG00000145506.13	998829	1048943
chr5	ENSG00000113504.20	1040376	1122035
chr5	ENSG00000263834.1	1052896	1072974
chr5	ENSG00000249201.2	1163141	1188605
chr5	ENSG00000174358.15	1191595	1235117
chr5	ENSG00000164363.9	1215355	1256189
chr5	ENSG00000164362.18	1243167	1305069
chr5	ENSG00000263670.1	1299310	1319377
chr5	ENSG00000049656.13	1307744	1355099
chr5	ENSG00000250584.2	1353582	1390067
chr5	ENSG00000248951.2	1360543	1380945
chr5	ENSG00000279908.1	1373159	1396409
chr5	ENSG00000142319.17	1382790	1455430
chr5	ENSG00000153395.9	1446480	1533977
chr5	ENSG00000273742.1	1500762	1520856
chr5	ENSG00000251532.1	1534107	1561710
chr5	ENSG00000185986.11	1562222	1604620
chr5	ENSG00000271119.1	1584626	1621467
chr5	ENSG00000248126.1	1588127	1608247
chr5	ENSG00000188002.10	1588920	1644005
chr5	ENSG00000232615.4	1604836	1626334
chr5	ENSG00000263746.1	1698785	1718868
chr5	ENSG00000260066.1	1715149	1738172
chr5	ENSG00000171421.12	1788386	1811366
chr5	ENSG00000145494.11	1791400	1826605
chr5	ENSG00000249966.1	1840950	1861497
chr5	ENSG00000250417.1	1845970	1866568
chr5	ENSG00000279222.1	1848409	1869890
chr5	ENSG00000113430.9	1867413	1897236
chr5	ENSG00000249116.1	1873966	1894649
chr5	ENSG00000249326.1	1877332	1910493
chr5	ENSG00000248994.1	1923863	1969176
chr5	ENSG00000248597.1	1953609	1977154
chr5	ENSG00000249731.1	1958094	1979013
chr5	ENSG00000201026.1	2174710	2194820
chr5	ENSG00000275733.1	2251859	2272023
chr5	ENSG00000281560.1	2702591	2725237
chr5	ENSG00000259757.1	2726662	2747759
chr5	ENSG00000170561.12	2735845	2761662
chr5	ENSG00000186493.11	2742131	2765397
chr5	ENSG00000249541.1	2777451	2798549
chr5	ENSG00000248137.1	2821021	2845139
chr5	ENSG00000248736.1	2955006	2977628
chr5	ENSG00000249808.2	3167835	3191232
chr5	ENSG00000248118.1	3407152	3546094
chr5	ENSG00000249830.1	3442816	3471660
chr5	ENSG00000250716.1	3486229	3514004
chr5	ENSG00000170549.3	3586054	3611403
chr5	ENSG00000248962.1	4002708	4023649
chr5	ENSG00000249994.1	4023713	4051764
chr5	ENSG00000250921.1	4125682	4153648
chr5	ENSG00000260763.1	4426850	4450259
chr5	ENSG00000248973.1	4441930	4876221
chr5	ENSG00000231291.3	4502262	4526776
chr5	ENSG00000251371.1	4630731	4658254
chr5	ENSG00000249521.1	4763481	4784865
chr5	ENSG00000248311.1	4765476	4785881
chr5	ENSG00000248467.1	4821699	4859800
chr5	ENSG00000249941.1	4856521	4884759
chr5	ENSG00000251506.1	4957764	4980425
chr5	ENSG00000250481.1	4964690	5044267
chr5	ENSG00000215231.7	5024359	5080004
chr5	ENSG00000251426.1	5036796	5059497
chr5	ENSG00000250529.1	5059192	5088311
chr5	ENSG00000223007.1	5116046	5136337
chr5	ENSG00000250579.1	5122780	5150054
chr5	ENSG00000145536.15	5130330	5330304
chr5	ENSG00000250866.1	5132138	5186214
chr5	ENSG00000251568.1	5365723	5386836
chr5	ENSG00000248729.1	5385378	5405957
chr5	ENSG00000250808.1	5385972	5406335
chr5	ENSG00000251476.2	5386477	5406968
chr5	ENSG00000164151.11	5410664	5500234
chr5	ENSG00000261037.1	6009029	6032283
chr5	ENSG00000259861.1	6020035	6040841
chr5	ENSG00000278913.1	6124303	6147171
chr5	ENSG00000250730.2	6279857	6300624
chr5	ENSG00000250490.1	6300441	6349884
chr5	ENSG00000133398.3	6361881	6388594
chr5	ENSG00000215218.3	6438623	6504909
chr5	ENSG00000271230.1	6522891	6543200
chr5	ENSG00000250056.5	6572136	6598499
chr5	ENSG00000037474.14	6589239	6643291
chr5	ENSG00000145545.11	6623343	6684386
chr5	ENSG00000248677.1	6676325	6717711
chr5	ENSG00000112941.13	6703007	6767048
chr5	ENSG00000251365.1	6755891	6781953
chr5	ENSG00000272071.1	6769458	6789998
chr5	ENSG00000249734.1	6785880	6836728
chr5	ENSG00000283420.1	6817853	6837921
chr5	ENSG00000200243.1	6838127	6858462
chr5	ENSG00000250060.1	6858559	6896787
chr5	ENSG00000250974.1	6923670	7200812
chr5	ENSG00000212258.1	7037227	7057336
chr5	ENSG00000237611.2	7229781	7250018
chr5	ENSG00000248775.1	7277924	7298477
chr5	ENSG00000247732.2	7280823	7306345
chr5	ENSG00000205976.4	7289774	7316592
chr5	ENSG00000251250.1	7316064	7336609
chr5	ENSG00000251678.1	7334579	7355921
chr5	ENSG00000250668.1	7336986	7357977
chr5	ENSG00000249638.1	7352979	7374531
chr5	ENSG00000249865.1	7357929	7383074
chr5	ENSG00000223597.2	7363117	7389790
chr5	ENSG00000078295.16	7386208	7840081
chr5	ENSG00000250761.2	7697839	7759766
chr5	ENSG00000215217.6	7820378	7861185
chr5	ENSG00000124275.14	7841491	7916025
chr5	ENSG00000124279.11	7849159	7879037
chr5	ENSG00000251168.1	7914292	7935398
chr5	ENSG00000199773.1	7970146	7990304
chr5	ENSG00000280338.1	8070186	8090761
chr5	ENSG00000280251.1	8133618	8153784
chr5	ENSG00000249486.1	8147541	8167788
chr5	ENSG00000245729.2	8323481	8397637
chr5	ENSG00000249159.6	8423073	8456355
chr5	ENSG00000251549.2	8400789	8420996
chr5	ENSG00000272049.1	8434949	8455535
chr5	ENSG00000247516.6	8440743	8473095
chr5	ENSG00000250037.1	8445946	8466558
chr5	ENSG00000279075.1	8448842	8469183
chr5	ENSG00000249782.1	8515179	8538679
chr5	ENSG00000279097.1	8562047	8582206
chr5	ENSG00000279264.1	8604356	8624696
chr5	ENSG00000250389.1	8608581	8629104
chr5	ENSG00000248765.1	8609178	8630310
chr5	ENSG00000279002.1	8649764	8670059
chr5	ENSG00000280373.1	8659018	8679250
chr5	ENSG00000279125.1	8675581	8695816
chr5	ENSG00000280438.1	8707684	8727883
chr5	ENSG00000278877.1	8744869	8765159
chr5	ENSG00000260981.1	8775042	8795468
chr5	ENSG00000280185.1	8783875	8804197
chr5	ENSG00000250198.1	8829732	8891525
chr5	ENSG00000279635.1	8970404	8990659
chr5	ENSG00000250619.1	8991774	9055940
chr5	ENSG00000112902.11	9025026	9556075
chr5	ENSG00000266415.1	9043816	9063895
chr5	ENSG00000248537.1	9353275	9432481
chr5	ENSG00000279698.1	9488401	9508775
chr5	ENSG00000251370.1	9501333	9528086
chr5	ENSG00000250001.1	9509853	9533178
chr5	ENSG00000250786.1	9536200	9560609
chr5	ENSG00000239112.1	9538836	9558905
chr5	ENSG00000248525.2	9611377	9668458
chr5	ENSG00000169777.6	9618997	9640355
chr5	ENSG00000249781.6	9631305	9913826
chr5	ENSG00000222054.1	9750907	9771013
chr5	ENSG00000250814.1	9844377	9899937
chr5	ENSG00000279011.1	10047502	10067807
chr5	ENSG00000279755.1	10054243	10074476
chr5	ENSG00000278874.1	10060531	10080841
chr5	ENSG00000280016.1	10072571	10092772
chr5	ENSG00000249807.1	10127138	10148365
chr5	ENSG00000280449.1	10158783	10179006
chr5	ENSG00000280368.1	10161030	10181214
chr5	ENSG00000260515.1	10185121	10207628
chr5	ENSG00000272417.1	10193600	10214040
chr5	ENSG00000150756.13	10216330	10254500
chr5	ENSG00000248968.1	10238325	10259915
chr5	ENSG00000150753.11	10239921	10273314
chr5	ENSG00000271980.1	10254597	10277146
chr5	ENSG00000271715.1	10259489	10279918
chr5	ENSG00000164237.8	10265875	10318026
chr5	ENSG00000252341.1	10282041	10302148
chr5	ENSG00000252671.1	10327277	10347386
chr5	ENSG00000280369.1	10332813	10353131
chr5	ENSG00000259802.1	10342701	10363601
chr5	ENSG00000145495.15	10343703	10450388
chr5	ENSG00000250600.1	10431290	10451373
chr5	ENSG00000145491.11	10431524	10482029
chr5	ENSG00000277073.1	10468037	10488145
chr5	ENSG00000246016.2	10469371	10492309
chr5	ENSG00000244361.1	10478820	10499142
chr5	ENSG00000249166.1	10483291	10504094
chr5	ENSG00000249396.1	10483527	10512728
chr5	ENSG00000249160.4	10494996	10532084
chr5	ENSG00000280017.1	10531454	10553192
chr5	ENSG00000279450.1	10546582	10566815
chr5	ENSG00000164236.11	10554330	10667816
chr5	ENSG00000250106.1	10617260	10638225
chr5	ENSG00000251548.1	10654495	10675113
chr5	ENSG00000279979.1	10665317	10685575
chr5	ENSG00000278865.1	10666096	10686423
chr5	ENSG00000112977.15	10669230	10771272
chr5	ENSG00000272324.5	10757624	10780294
chr5	ENSG00000250576.1	10765058	10787062
chr5	ENSG00000169862.18	10961840	11914043
chr5	ENSG00000207312.1	11017200	11037307
chr5	ENSG00000212305.1	12287399	12307504
chr5	ENSG00000248783.1	12543890	12584637
chr5	ENSG00000248131.5	12564857	12814363
chr5	ENSG00000251112.2	12784100	12804730
chr5	ENSG00000249053.1	12784732	12805522
chr5	ENSG00000248457.1	12904068	13042886
chr5	ENSG00000248145.1	13165846	13189572
chr5	ENSG00000242608.1	13240235	13260662
chr5	ENSG00000248462.1	13543654	13563966
chr5	ENSG00000243744.2	13627919	13648381
chr5	ENSG00000039139.9	13680331	13954543
chr5	ENSG00000251423.2	13850303	13910749
chr5	ENSG00000038382.18	14133702	14542128
chr5	ENSG00000145569.5	14571775	14625007
chr5	ENSG00000248791.1	14610020	14631313
chr5	ENSG00000250526.1	14629426	14651018
chr5	ENSG00000250182.3	14641941	14663329
chr5	ENSG00000261360.1	14651808	14674604
chr5	ENSG00000154124.4	14654664	14709711
chr5	ENSG00000154122.12	14694804	14881778
chr5	ENSG00000249485.1	14787125	14808400
chr5	ENSG00000264792.1	14815929	14836012
chr5	ENSG00000272057.1	14862332	14882713
chr5	ENSG00000249928.2	14864400	14884711
chr5	ENSG00000250662.1	14867667	14887919
chr5	ENSG00000250247.1	14950232	14971393
chr5	ENSG00000202269.1	15100786	15120920
chr5	ENSG00000249332.1	15102377	15127007
chr5	ENSG00000248486.1	15182139	15276541
chr5	ENSG00000248834.2	15374220	15394853
chr5	ENSG00000248699.1	15440701	15461811
chr5	ENSG00000183580.9	15490196	15949795
chr5	ENSG00000250250.1	15592189	15617348
chr5	ENSG00000216077.3	15925182	15945260
chr5	ENSG00000222312.1	16023229	16043356
chr5	ENSG00000183654.8	16057139	16190762
chr5	ENSG00000250981.1	16119178	16151602
chr5	ENSG00000250448.1	16170238	16195585
chr5	ENSG00000248403.1	16182088	16202709
chr5	ENSG00000248150.1	16363361	16450081
chr5	ENSG00000249737.1	16418536	16442436
chr5	ENSG00000173545.4	16441519	16475792
chr5	ENSG00000154153.13	16463038	16627058
chr5	ENSG00000246214.1	16605926	16639969
chr5	ENSG00000250415.1	16607225	16631276
chr5	ENSG00000201370.1	16613004	16633095
chr5	ENSG00000145555.14	16651914	16946276
chr5	ENSG00000253093.1	16843994	16864114
chr5	ENSG00000243538.1	16892294	16912641
chr5	ENSG00000201436.1	16931843	16951951
chr5	ENSG00000176788.8	17055598	17286843
chr5	ENSG00000271892.1	17097360	17117789
chr5	ENSG00000206814.1	17107576	17127686
chr5	ENSG00000215196.4	17120028	17227047
chr5	ENSG00000251990.1	17146971	17167071
chr5	ENSG00000250816.1	17192274	17213145
chr5	ENSG00000252908.1	17230611	17250715
chr5	ENSG00000185296.8	17296381	17316960
chr5	ENSG00000201715.1	17335616	17355955
chr5	ENSG00000223361.5	17343695	17364133
chr5	ENSG00000248223.1	17344625	17364899
chr5	ENSG00000249199.1	17359225	17385577
chr5	ENSG00000250822.1	17368906	17397310
chr5	ENSG00000248455.5	17394019	17451694
chr5	ENSG00000249662.5	17434010	17493946
chr5	ENSG00000284552.1	17476231	17496829
chr5	ENSG00000268799.2	17481361	17501769
chr5	ENSG00000250667.1	17485658	17505826
chr5	ENSG00000284373.1	17488231	17508827
chr5	ENSG00000248205.1	17492043	17512363
chr5	ENSG00000249620.1	17501833	17522238
chr5	ENSG00000284439.1	17508367	17528963
chr5	ENSG00000284283.1	17511801	17532397
chr5	ENSG00000284234.1	17515235	17535831
chr5	ENSG00000284042.1	17518669	17539265
chr5	ENSG00000284465.1	17575162	17595758
chr5	ENSG00000250088.1	17577290	17597523
chr5	ENSG00000283967.1	17580364	17600960
chr5	ENSG00000283988.1	17583798	17604394
chr5	ENSG00000284356.1	17587232	17607828
chr5	ENSG00000248422.1	17588432	17608559
chr5	ENSG00000249282.1	17591882	17612134
chr5	ENSG00000283740.1	17594177	17615377
chr5	ENSG00000249156.2	17600496	17621583
chr5	ENSG00000271296.1	17604781	17625111
chr5	ENSG00000250351.1	17610533	17630939
chr5	ENSG00000250386.1	17615551	17635959
chr5	ENSG00000283776.1	17622088	17642684
chr5	ENSG00000250782.1	17624460	17645053
chr5	ENSG00000248471.2	17632962	17653228
chr5	ENSG00000248160.1	17637712	17657944
chr5	ENSG00000248542.2	17639046	17659643
chr5	ENSG00000248337.1	17644373	17664643
chr5	ENSG00000269466.2	17645129	17665538
chr5	ENSG00000274832.1	17659283	17679518
chr5	ENSG00000250715.1	17660168	17680571
chr5	ENSG00000249937.5	17674584	17965857
chr5	ENSG00000240785.2	18039232	18059872
chr5	ENSG00000212278.1	18226123	18246196
chr5	ENSG00000241552.3	18537312	18557605
chr5	ENSG00000248693.1	18694433	18756173
chr5	ENSG00000249191.1	18876622	18897095
chr5	ENSG00000249927.1	18883902	18904168
chr5	ENSG00000249285.1	18898866	18919543
chr5	ENSG00000276764.1	18948147	18968413
chr5	ENSG00000249174.1	18955861	19152346
chr5	ENSG00000251487.1	19025197	19048799
chr5	ENSG00000242654.1	19031009	19051386
chr5	ENSG00000249557.2	19223366	19244487
chr5	ENSG00000145526.11	19462951	20585873
chr5	ENSG00000248766.2	20148662	20168956
chr5	ENSG00000214132.4	20294045	20315448
chr5	ENSG00000249854.1	20295565	20341456
chr5	ENSG00000251629.6	20601840	20947691
chr5	ENSG00000249490.1	20602625	20624765
chr5	ENSG00000248308.1	20820166	20840947
chr5	ENSG00000248286.1	21186720	21206860
chr5	ENSG00000249359.2	21313873	21351375
chr5	ENSG00000183666.16	21331833	21599372
chr5	ENSG00000233974.3	21471327	21494011
chr5	ENSG00000279107.1	21483436	21504596
chr5	ENSG00000272130.1	21559755	21580045
chr5	ENSG00000253766.1	21606262	21789522
chr5	ENSG00000154162.14	21740673	22863622
chr5	ENSG00000213430.6	21872585	21894310
chr5	ENSG00000253104.1	22129247	22151468
chr5	ENSG00000168967.14	22132352	22162356
chr5	ENSG00000249206.2	22570225	22590819
chr5	ENSG00000249404.1	23003048	23024527
chr5	ENSG00000250319.1	23252159	23273185
chr5	ENSG00000206912.1	23289155	23309262
chr5	ENSG00000250332.1	23293565	23315143
chr5	ENSG00000249289.1	23319427	23339892
chr5	ENSG00000164256.10	23433586	23538597
chr5	ENSG00000248591.1	23446468	23466850
chr5	ENSG00000249607.1	23678927	23699386
chr5	ENSG00000248874.5	23941348	24188263
chr5	ENSG00000252083.1	23962188	23982294
chr5	ENSG00000234865.3	23970842	23990938
chr5	ENSG00000200600.1	23984502	24004603
chr5	ENSG00000226432.3	24160370	24181246
chr5	ENSG00000250694.1	24342309	24363443
chr5	ENSG00000277455.1	24439351	24459615
chr5	ENSG00000040731.10	24477100	24654978
chr5	ENSG00000251294.1	24544018	24623222
chr5	ENSG00000249562.1	24568294	24588561
chr5	ENSG00000250099.1	24739374	24759772
chr5	ENSG00000248156.2	24776842	24797024
chr5	ENSG00000223004.1	24801481	24821548
chr5	ENSG00000248908.1	24825280	24850583
chr5	ENSG00000250524.1	24871943	24895461
chr5	ENSG00000199911.1	24900594	24920695
chr5	ENSG00000251273.1	25116305	25200656
chr5	ENSG00000245662.2	25180682	25316172
chr5	ENSG00000251654.2	25208973	25308612
chr5	ENSG00000260761.1	25309834	25331346
chr5	ENSG00000279671.1	25339841	25360073
chr5	ENSG00000248605.5	25394733	25455925
chr5	ENSG00000279531.1	25415412	25435599
chr5	ENSG00000201016.1	25691217	25711324
chr5	ENSG00000279869.1	25706271	25726715
chr5	ENSG00000251593.1	25899503	25921234
chr5	ENSG00000222560.1	26002889	26023025
chr5	ENSG00000249099.1	26372519	26409819
chr5	ENSG00000230571.2	26659346	26679710
chr5	ENSG00000248426.1	26659737	26679989
chr5	ENSG00000250703.1	26660334	26680481
chr5	ENSG00000251033.1	26701551	26759997
chr5	ENSG00000249616.1	26729753	26751183
chr5	ENSG00000113100.9	26870600	27131150
chr5	ENSG00000207261.1	27101569	27121674
chr5	ENSG00000248490.1	27402613	27446411
chr5	ENSG00000250337.5	27462292	27506401
chr5	ENSG00000250079.1	28203359	28224559
chr5	ENSG00000249785.1	28276389	28297665
chr5	ENSG00000252867.1	28614657	28634763
chr5	ENSG00000250453.1	28772678	28792835
chr5	ENSG00000270495.1	28798538	28819255
chr5	ENSG00000271035.1	28887785	28908274
chr5	ENSG00000162685.6	28916816	28937023
chr5	ENSG00000226400.2	28917029	28937284
chr5	ENSG00000277878.1	28917298	28937459
chr5	ENSG00000249226.1	28991760	29013357
chr5	ENSG00000252601.1	29060496	29080610
chr5	ENSG00000248687.2	29094880	29115438
chr5	ENSG00000270430.1	29095568	29116861
chr5	ENSG00000259786.6	29133503	29227115
chr5	ENSG00000248391.5	29370296	29405981
chr5	ENSG00000276098.1	29506005	29526504
chr5	ENSG00000248418.2	29590676	29610868
chr5	ENSG00000250984.1	29785938	29806268
chr5	ENSG00000249744.1	29838684	29859218
chr5	ENSG00000233787.3	29871709	29892945
chr5	ENSG00000223136.1	29938828	29959130
chr5	ENSG00000280305.1	29969669	29993114
chr5	ENSG00000250587.2	30238350	30258893
chr5	ENSG00000250118.1	30355405	30375684
chr5	ENSG00000241668.2	31043565	31064153
chr5	ENSG00000253940.1	31055970	31076132
chr5	ENSG00000254138.1	31083977	31125581
chr5	ENSG00000113361.12	31183750	31339146
chr5	ENSG00000250482.3	31239879	31260987
chr5	ENSG00000113360.16	31390497	31542196
chr5	ENSG00000206682.1	31495684	31515788
chr5	ENSG00000082213.17	31522266	31565058
chr5	ENSG00000279923.1	31548573	31569875
chr5	ENSG00000199765.1	31585565	31605669
chr5	ENSG00000133401.15	31629410	32120931
chr5	ENSG00000248624.1	31647218	31675067
chr5	ENSG00000248878.1	31715539	31735902
chr5	ENSG00000249114.1	31728269	31748660
chr5	ENSG00000248813.1	31731833	31752327
chr5	ENSG00000248378.1	31733988	31754451
chr5	ENSG00000250164.1	31737644	31758078
chr5	ENSG00000249688.1	31744219	31764656
chr5	ENSG00000252373.1	31810564	31830638
chr5	ENSG00000224282.3	31812561	31833136
chr5	ENSG00000251887.2	31822439	31842535
chr5	ENSG00000241739.1	31830492	31850971
chr5	ENSG00000243914.1	31837271	31858148
chr5	ENSG00000214108.4	31898361	31919186
chr5	ENSG00000249774.1	31913367	31933532
chr5	ENSG00000266243.1	31926102	31946151
chr5	ENSG00000250764.1	32093445	32131941
chr5	ENSG00000113384.13	32114704	32184350
chr5	ENSG00000200065.1	32124738	32144834
chr5	ENSG00000272086.1	32164471	32185272
chr5	ENSG00000230829.3	32211932	32232347
chr5	ENSG00000150712.10	32216994	32323009
